"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/11/08","®H¨½","O3",13,19,11,14,16,8.3,3.9,11,16,34,42,35,38,43,44,49,71,68,33,41,26,12,15,16
"2018/11/08","®H¨½","PM10",69,65,62,60,52,51,53,52,54,58,49,30,21,23,28,37,48,60,59,52,54,53,45,37
"2018/11/08","®H¨½","SO2",3.8,2.6,2.6,2.1,1.5,1.8,2.5,2.4,2.7,3.1,2.3,1.5,1,0.9,1.3,1.1,2.2,3,2.4,2.5,3.5,4.8,3.6,2.8
"2018/11/09","®H¨½","CO",0.33,0.32,0.29,0.29,0.26,0.28,0.33,0.49,0.39,0.26,0.21,0.2,0.22,0.22,0.32,0.39,0.54,0.67,0.72,0.81,0.77,0.71,0.73,0.57
"2018/11/09","®H¨½","NOx",16,14,13,14,14,14,19,24,20,11,8.9,6.7,8.3,7.4,10,12,16,24,26,29,31,23,26,20
"2018/11/09","®H¨½","O3",10,11,8.4,6.7,5.3,4.5,4.8,8,15,28,35,40,46,49,72,91,96,81,66,49,31,33,21,22
"2018/11/09","®H¨½","PM10",36,37,31,29,31,28,26,28,34,30,20,18,21,24,33,55,78,83,79,77,74,71,71,64
"2018/11/09","®H¨½","SO2",3.7,1.9,2.3,2.7,2.6,2.6,3,3.4,2.7,2.1,2,1,0.7,0.6,1,1.9,1.7,2.5,2.4,3.7,4.2,3.7,4,4.1
"2018/11/10","®H¨½","CO",0.52,0.34,0.36,0.34,0.39,0.43,0.45,0.48,0.51,0.46,0.3,0.32,0.32,0.34,0.35,0.4,0.46,0.51,0.51,0.59,0.65,0.62,0.62,0.55
"2018/11/10","®H¨½","NOx",15,11,12,11,12,13,15,18,21,19,9.2,8.9,8.2,8.8,9.1,9.8,13,14,15,19,22,21,23,18
"2018/11/10","®H¨½","O3",23,22,19,18,12,7.4,6.1,11,13,21,46,58,62,63,62,67,66,66,60,47,35,26,17,18
"2018/11/10","®H¨½","PM10",57,50,40,39,43,44,43,42,41,43,46,51,53,63,84,94,89,88,92,96,96,90,82,76
"2018/11/10","®H¨½","SO2",2.6,1.7,1.6,1.1,1,1.3,1.6,1.5,2,2.2,1.6,1.3,0.9,0.5,0.4,0.4,0.5,0.8,0.9,1.3,1.9,2,3,3.3
"2018/11/11","®H¨½","CO",0.55,0.46,0.46,0.42,0.29,0.32,0.36,0.43,0.5,0.37,0.28,0.25,0.29,0.35,0.33,0.35,0.41,0.51,0.64,0.54,0.57,0.51,0.49,0.44
"2018/11/11","®H¨½","NOx",18,14,15,14,10,11,12,16,17,13,8.6,8.4,8.8,10,10,10,13,15,23,18,21,17,17,15
"2018/11/11","®H¨½","O3",14,13,9.6,11,17,14,14,15,18,34,46,51,55,65,68,72,75,67,42,39,30,28,24,18
"2018/11/11","®H¨½","PM10",75,71,71,67,51,43,45,45,49,49,40,29,33,46,49,50,66,75,74,75,72,70,64,60
"2018/11/11","®H¨½","SO2",2.6,2.6,3,2.4,2.1,1.7,1.7,1.9,2.2,2.2,1.7,1.3,1,1,0.9,0.9,1.1,1.1,2,2.2,2.5,2.7,2.7,3.3
"2018/11/12","®H¨½","CO",0.41,0.4,0.4,0.39,0.36,0.36,0.39,0.48,0.49,0.46,0.33,NA,0.32,0.53,0.44,0.38,0.39,0.49,0.46,0.66,0.71,0.53,0.47,0.42
"2018/11/12","®H¨½","NOx",12,11,11,11,10,11,13,18,NA,NA,NA,NA,NA,17,15,12,12,20,18,26,30,22,17,15
"2018/11/12","®H¨½","O3",19,21,15,13,15,15,9.6,9.9,18,20,28,NA,42,68,70,66,57,48,46,29,15,14,17,13
"2018/11/12","®H¨½","PM10",57,53,48,48,50,52,51,50,49,47,53,NA,39,77,70,63,64,64,71,74,73,67,60,57
"2018/11/12","®H¨½","SO2",3.1,1.8,1.8,2.1,1.7,2,2.1,2.7,2,2.4,2.2,NA,1.4,1.6,1.6,1.4,1.5,2.1,2.6,3.5,3.9,2.9,3.7,2.8
"2018/11/13","®H¨½","CO",0.44,0.46,0.36,0.34,0.33,0.35,0.42,0.54,0.61,0.45,0.29,0.22,0.2,0.25,0.27,0.31,0.37,0.6,0.68,0.73,0.65,0.53,0.53,0.42
"2018/11/13","®H¨½","NOx",16,16,11,12,12,14,20,24,28,17,11,8,7.8,9.2,9.9,11,13,23,32,37,29,22,22,17
"2018/11/13","®H¨½","O3",9.6,5.9,11,6.1,6.4,3.4,3.4,7.9,15,34,44,51,51,64,73,85,85,69,48,29,32,31,24,24
"2018/11/13","®H¨½","PM10",56,59,47,47,43,42,39,45,57,44,32,30,25,32,39,45,49,66,70,56,54,43,50,41
"2018/11/13","®H¨½","SO2",2.8,2.5,1.7,2.2,1.7,1.9,2.1,2.5,3.2,2.7,2.1,1.5,0.8,0.6,0.5,0.7,0.9,1.8,2.6,4.3,3.5,3.5,3.6,3
"2018/11/14","®H¨½","CO",0.41,0.33,0.3,0.3,0.29,0.29,0.34,0.54,0.52,0.4,0.3,0.21,0.28,0.27,0.28,0.29,0.35,0.56,0.64,0.76,0.62,0.59,0.47,0.39
"2018/11/14","®H¨½","NOx",18,13,12,13,14,14,19,28,27,17,12,8.3,12,11,10,12,16,24,30,35,31,30,23,20
"2018/11/14","®H¨½","O3",18,20,19,13,9.7,8.8,5.1,8.4,16,43,64,61,66,71,84,93,91,71,50,36,33,26,26,24
"2018/11/14","®H¨½","PM10",41,37,41,40,37,40,35,45,48,42,48,32,42,35,39,50,53,62,67,70,69,62,62,54
"2018/11/14","®H¨½","SO2",3.4,2.3,2.2,2.2,3.5,3.3,3.4,3.3,3.5,2.8,2.3,1.6,1.2,1.1,1.1,1.1,1.1,1.9,2.4,3,3.8,3.9,4.2,4.7
"2018/11/15","®H¨½","CO",0.4,0.39,0.33,0.34,0.34,0.33,0.38,0.55,0.63,0.39,0.26,0.2,0.21,0.3,0.33,0.37,0.43,0.48,0.46,0.58,0.57,0.54,0.52,0.49
"2018/11/15","®H¨½","NOx",21,18,13,15,14,14,16,27,NA,NA,NA,8.2,8.5,10,11,12,14,19,19,24,25,21,22,18
"2018/11/15","®H¨½","O3",12,13,21,11,8.5,8.1,8.4,10,15,40,53,57,59,74,83,90,93,87,79,69,50,47,33,34
"2018/11/15","®H¨½","PM10",54,51,43,49,43,46,46,56,54,38,35,31,29,50,56,65,77,85,77,85,83,80,74,78
"2018/11/15","®H¨½","SO2",4,2.1,1.6,1.7,1.3,1,1.2,1.5,2.1,1.8,1.3,0.6,0.1,-0.1,-0.1,0.2,0.7,1.1,1.3,2.2,2.3,1.7,2.3,2
"2018/11/16","®H¨½","CO",0.45,0.42,0.43,0.41,0.41,0.44,0.5,0.61,0.59,0.51,0.38,0.24,0.25,0.24,0.38,0.54,0.53,0.54,0.58,0.66,0.76,0.77,0.65,0.58
"2018/11/16","®H¨½","NOx",17,15,16,14,13,16,23,32,NA,NA,NA,NA,13,12,14,19,20,23,25,32,30,33,26,26
"2018/11/16","®H¨½","O3",29,28,26,22,20,14,8.2,8.3,20,37,55,56,49,53,83,113,104,86,72,56,43,28,30,24
"2018/11/16","®H¨½","PM10",75,71,73,75,67,68,68,78,79,74,61,37,34,35,53,90,82,78,81,76,78,73,72,71
"2018/11/16","®H¨½","SO2",2,3.1,3.3,3.2,2.6,2.4,2.9,3.2,3.1,2.9,2.4,1.7,1.4,1.2,1.6,2.4,2.4,2.7,3,3.6,3.4,4.3,4.2,4.9
"2018/11/17","®H¨½","CO",0.54,0.51,0.49,0.49,0.49,0.49,0.53,0.56,0.51,0.36,0.35,0.3,0.4,0.41,0.4,0.38,0.41,0.4,0.49,0.46,0.47,0.33,0.43,0.37
"2018/11/17","®H¨½","NOx",21,16,16,16,16,16,18,19,18,11,9.2,8.3,12,13,13,12,16,17,21,22,21,15,18,17
"2018/11/17","®H¨½","O3",24,24,22,20,16,10,8.2,13,28,48,65,57,64,70,66,53,39,33,22,15,12,12,7.3,5.6
"2018/11/17","®H¨½","PM10",70,75,70,69,66,70,65,67,56,51,NA,NA,NA,50,47,49,46,47,49,48,49,36,40,37
"2018/11/17","®H¨½","SO2",3.4,2.5,1.9,2.5,1.9,2.5,2.7,2.6,2.1,1.5,1.3,0.5,0.3,0.2,0.4,0.6,0.9,0.5,0.7,1.4,1.1,1.1,1.4,1.2
"2018/11/18","®H¨½","CO",0.39,0.31,0.27,0.33,0.31,0.31,0.35,0.36,0.36,0.27,0.19,0.21,0.25,0.25,0.3,0.3,0.33,0.39,0.43,0.42,0.35,0.33,0.36,0.35
"2018/11/18","®H¨½","NOx",18,15,13,15,14,14,16,17,17,13,7.3,7.8,8.5,7.7,9.3,9.6,10,13,15,15,12,11,11,11
"2018/11/18","®H¨½","O3",4.1,4.4,4.5,2.7,2.8,2.6,3.3,6.1,10,20,32,36,43,51,59,65,59,56,49,43,44,41,35,28
"2018/11/18","®H¨½","PM10",39,34,37,33,32,33,31,38,32,29,25,24,28,25,38,43,38,49,58,62,55,46,58,58
"2018/11/18","®H¨½","SO2",2.5,2.1,2.1,2.6,2.3,2.2,2.4,2.3,2.4,2.1,1.6,1.2,1.1,1,1.1,1,1,1.4,1.9,2.4,2.1,1.8,2,1.7
"2018/11/19","®H¨½","CO",0.33,0.29,0.29,0.25,0.23,0.24,0.31,0.42,0.34,0.32,0.3,0.19,0.17,0.2,0.21,0.23,NA,0.57,0.46,0.54,0.5,0.51,0.44,0.41
"2018/11/19","®H¨½","NOx",11,10,11,9.5,9.5,11,12,18,20,13,12,8,7.5,9.3,10,11,14,25,24,29,25,27,24,24
"2018/11/19","®H¨½","O3",27,25,18,19,17,15,11,8.7,13,26,32,32,34,35,33,33,19,13,22,14,12,5.7,5.8,3.2
"2018/11/19","®H¨½","PM10",58,52,45,43,36,44,42,49,42,42,36,23,21,18,25,29,NA,31,32,41,39,35,32,33
"2018/11/19","®H¨½","SO2",2.3,1.9,1.6,1.6,1.8,1.6,1.7,2.3,2.7,2.5,2.3,1.7,1.5,1.6,1.4,1.5,1.4,2.2,2.5,3.3,3.3,4.2,3.7,4.5
"2018/11/20","®H¨½","CO",0.41,0.36,0.35,0.33,0.28,0.29,0.34,0.51,0.43,0.26,0.24,0.22,0.26,0.27,0.29,0.32,0.39,0.41,0.41,0.42,0.46,0.45,0.45,0.4
"2018/11/20","®H¨½","NOx",25,18,19,19,15,17,19,27,23,12,9.8,7.7,9.3,9.4,8.9,10,13,13,14,14,14,17,18,15
"2018/11/20","®H¨½","O3",2.6,3.6,2.2,2.2,2.7,2.7,2.9,4.5,12,21,35,41,44,54,60,67,66,66,61,59,51,36,31,26
"2018/11/20","®H¨½","PM10",32,33,28,31,23,26,25,31,29,27,28,32,31,36,44,57,65,69,78,81,79,74,63,57
"2018/11/20","®H¨½","SO2",4,2.2,2.8,3.2,2.1,1.5,1.7,2.3,2.6,1.9,1.6,1.1,0.8,0.6,0.6,0.7,0.8,0.9,1.1,1.3,1.3,1.3,1.5,1.8
"2018/11/21","®H¨½","CO",0.38,0.25,0.25,0.22,0.3,0.28,0.34,0.51,0.58,0.57,0.5,0.26,0.36,0.49,0.47,0.37,0.4,0.55,0.51,0.74,0.78,0.68,0.53,0.51
"2018/11/21","®H¨½","NOx",13,9.2,10,9.3,10,11,16,26,25,27,20,11,14,18,15,12,13,22,21,27,37,27,24,22
"2018/11/21","®H¨½","O3",22,23,17,16,11,9.7,5.5,6.6,13,20,36,42,70,87,89,77,76,60,49,34,14,19,15,12
"2018/11/21","®H¨½","PM10",50,31,33,30,41,35,36,52,34,42,39,34,48,80,73,52,52,58,45,64,52,46,48,53
"2018/11/21","®H¨½","SO2",2.4,2,1.9,1.9,2.2,1.8,2,3.6,2.8,3.8,3.5,2.7,3.3,4.2,3.3,2.1,2.2,2.8,3.3,3.3,5.8,4.7,4.2,5
"2018/11/22","®H¨½","CO",0.43,0.43,0.41,0.37,0.37,0.36,0.46,0.63,0.63,0.65,0.38,0.23,0.31,0.31,0.28,0.34,0.46,0.52,0.59,0.56,0.59,0.6,0.54,0.55
"2018/11/22","®H¨½","NOx",14,17,16,14,14,14,23,26,29,26,16,8.6,8.7,8.2,7.5,8.5,12,15,18,19,19,22,20,21
"2018/11/22","®H¨½","O3",15,9,9.2,6.3,6.2,3.7,3,6.8,13,27,41,46,48,52,55,60,63,53,46,40,34,23,20,15
"2018/11/22","®H¨½","PM10",49,46,39,39,45,41,42,53,54,62,36,28,28,21,31,32,38,41,39,44,44,41,36,43
"2018/11/22","®H¨½","SO2",1.8,2.6,2,1.9,1.9,2.2,2,2,2.7,3.1,2.4,1.5,0.9,0.4,0.2,0.3,0.4,0.5,0.7,0.9,1.2,1.5,1.4,2.2
"2018/11/23","®H¨½","CO",0.53,0.48,0.49,0.48,0.48,0.48,0.51,0.68,0.66,0.52,0.48,0.44,0.4,0.39,0.43,0.42,0.51,0.78,0.76,0.78,0.79,0.76,0.66,0.56
"2018/11/23","®H¨½","NOx",19,17,16,17,17,17,19,24,27,19,15,11,12,11,13,13,17,29,30,38,33,29,26,23
"2018/11/23","®H¨½","O3",15,16,15,10,9.2,8.2,5.4,6.2,8.5,20,41,53,53,56,71,76,73,52,30,24,19,14,12,11
"2018/11/23","®H¨½","PM10",38,38,36,36,37,39,42,50,47,58,71,68,53,46,68,67,69,79,65,74,72,67,65,61
"2018/11/23","®H¨½","SO2",3.1,2.1,2.1,2,2.5,2,2.7,2.6,3,3.1,2.8,2.3,1.8,1.5,1.5,1.3,1.8,1.8,2.7,4.5,3.7,4.2,4.1,4.1
"2018/11/24","®H¨½","CO",0.51,0.43,0.36,0.32,0.31,0.33,0.35,0.43,0.43,0.51,0.28,0.17,0.15,0.21,0.33,0.4,0.39,0.59,0.72,0.58,0.72,0.66,0.52,0.51
"2018/11/24","®H¨½","NOx",20,17,14,13,12,15,17,23,17,19,13,7.8,6.5,8.2,11,16,17,23,27,25,25,30,21,22
"2018/11/24","®H¨½","O3",9.6,8.6,9.3,8.2,6.9,3.8,4.8,6.7,19,29,40,48,48,57,82,93,83,62,47,40,35,19,21,16
"2018/11/24","®H¨½","PM10",52,51,47,40,39,36,32,33,35,39,31,20,25,28,37,47,52,59,61,53,67,59,50,49
"2018/11/24","®H¨½","SO2",3.1,2.2,2.1,1.7,1.2,1.5,1.4,1.7,1.4,1.9,1.7,1,0.4,0.3,0.5,1.3,1.8,1.6,1.7,2,3.6,2.4,2.6,2.5
"2018/11/25","®H¨½","CO",0.43,0.44,0.34,0.34,0.33,0.32,0.37,0.44,0.51,0.52,0.43,0.24,0.17,0.19,0.17,0.18,0.29,0.41,0.38,0.2,0.24,0.2,0.22,0.21
"2018/11/25","®H¨½","NOx",17,16,12,12,12,12,14,17,20,19,17,11,7.5,8.3,7.3,8.1,16,18,17,9,11,10,12,10
"2018/11/25","®H¨½","O3",18,14,17,13,11,9.1,8.9,11,20,32,41,46,48,47,47,43,33,40,44,42,36,32,26,26
"2018/11/25","®H¨½","PM10",39,35,41,34,33,33,41,37,39,44,37,24,23,25,24,24,33,39,53,22,23,25,25,26
"2018/11/25","®H¨½","SO2",1.9,1.8,1.6,1.2,1,1,0.9,1.2,1.6,1.9,2,1.4,0.8,0.4,0.4,0,0.2,0.8,1.2,0.6,0.5,0.5,0.5,0.4
"2018/11/26","®H¨½","CO",0.21,0.2,0.19,0.2,0.18,0.19,0.21,0.33,0.35,0.38,0.32,0.3,0.38,0.21,0.22,0.25,0.36,0.35,0.42,0.31,0.27,0.33,0.31,0.27
"2018/11/26","®H¨½","NOx",10,9.9,8.6,8.7,9,8.5,12,15,23,22,20,20,22,12,12,16,22,24,23,18,18,19,18,19
"2018/11/26","®H¨½","O3",23,19,23,19,19,18,13,12,8.6,9.7,11,11,14,29,27,24,16,12,11,14,10,7.8,5.8,3.7
"2018/11/26","®H¨½","PM10",27,23,21,24,24,21,27,28,27,33,24,21,30,19,19,20,22,25,21,19,21,21,21,23
"2018/11/26","®H¨½","SO2",2.4,1.9,1.6,1.6,1.6,1.5,1.7,2,2.5,2.7,2.7,2.8,2.9,2.6,2.5,2.7,2.9,2.8,2.9,3,2.9,2.8,3,3.5
"2018/11/27","®H¨½","CO",0.25,0.24,0.22,0.21,0.2,0.22,0.24,0.37,0.44,0.27,NA,0.2,0.19,0.21,0.19,0.21,0.24,0.29,0.72,0.57,0.56,0.5,0.36,0.41
"2018/11/27","®H¨½","NOx",17,16,15,14,12,14,17,24,26,17,NA,10,9.8,9.7,9.4,11,14,17,33,37,32,32,25,31
"2018/11/27","®H¨½","O3",4,4.3,3.5,4.3,4.6,2.5,2.1,3.7,5.9,11,12,NA,26,32,31,27,25,19,5.1,2.6,2.9,2.5,2.4,2.4
"2018/11/27","®H¨½","PM10",26,21,21,21,24,21,28,31,36,24,NA,23,19,19,20,22,24,28,38,35,34,35,31,34
"2018/11/27","®H¨½","SO2",2.4,2,1.8,1.3,1.1,1.4,1.3,1.6,2.5,2.5,NA,1.6,1.2,1,1,0.9,0.8,0.8,1.8,3.4,3.7,4,3.8,4
"2018/11/28","®H¨½","CO",0.34,0.34,0.3,0.26,0.28,0.25,0.25,0.33,0.39,0.33,0.31,0.38,0.27,0.21,NA,NA,0.45,0.58,0.49,0.48,0.45,0.42,0.29,0.31
"2018/11/28","®H¨½","NOx",27,20,22,19,17,17,15,18,20,20,18,18,15,11,NA,NA,20,26,21,24,19,20,12,13
"2018/11/28","®H¨½","O3",2.1,2.3,2.2,2,2,3.5,3.5,4.6,7.4,8.1,14,16,19,26,NA,20,14,9.7,10,6.7,6.8,6.1,17,14
"2018/11/28","®H¨½","PM10",29,22,27,22,15,17,17,21,16,21,19,18,18,15,NA,22,33,39,30,35,31,29,29,31
"2018/11/28","®H¨½","SO2",3.1,1.7,1.3,1,0.8,1.4,0.4,0.4,0.7,1,1.1,1.2,1.1,0.6,NA,NA,0.3,0.7,1.1,1.8,1.5,1.8,1.4,1.5
"2018/11/29","®H¨½","CO",0.29,0.29,0.28,0.25,0.26,0.29,0.35,0.47,0.38,0.42,0.34,0.24,0.23,0.23,0.3,0.31,0.37,0.81,0.81,0.67,0.73,0.57,0.49,0.45
"2018/11/29","®H¨½","NOx",13,13,14,13,13,15,18,22,21,21,17,10,10,8.7,12,11,13,32,36,32,37,25,23,21
"2018/11/29","®H¨½","O3",10,9.1,4.8,4.7,3.2,2.5,2.3,3.9,5.6,11,19,32,39,42,52,63,58,30,20,11,3.1,6.4,5.2,3.3
"2018/11/29","®H¨½","PM10",27,29,29,28,29,30,34,36,40,36,28,23,25,27,28,39,45,55,58,47,43,41,48,40
"2018/11/29","®H¨½","SO2",2.3,1.6,2.2,1.8,1.9,1.6,1.7,2.1,2.7,2.6,2.6,2.1,1.7,1.2,1.1,1,1,1.7,2.4,3.5,5.1,4.6,4.5,4.2
"2018/11/30","®H¨½","CO",0.4,0.34,0.32,0.29,0.28,0.26,0.3,0.42,0.41,0.27,0.2,0.18,0.16,0.15,0.19,0.23,0.32,0.51,0.55,0.51,0.46,0.5,0.46,0.38
"2018/11/30","®H¨½","NOx",21,17,16,17,16,16,16,20,24,19,12,9.8,7.6,6.4,7.3,10,14,22,27,22,19,20,20,16
"2018/11/30","®H¨½","O3",2.6,2.9,2.3,2.1,2,2.9,3.2,5.7,9.2,18,27,37,45,47,54,58,60,55,47,49,40,30,24,24
"2018/11/30","®H¨½","PM10",38,29,32,30,24,24,28,32,34,30,28,24,28,22,28,42,51,70,84,97,78,73,76,59
"2018/11/30","®H¨½","SO2",2.2,2,1.4,1.8,1,0.9,0.7,0.9,1.6,1.8,1.4,1,0.5,0,-0.1,0,0.2,1.1,2.1,2.1,2.1,1.9,2.1,1.6
"2018/12/01","®H¨½","CO",0.26,0.4,0.25,0.3,0.29,0.33,0.38,0.56,0.42,0.29,0.23,0.26,0.39,0.35,0.31,0.3,0.36,0.66,0.62,0.67,0.68,0.75,0.63,0.44
"2018/12/01","®H¨½","NOx",11,15,9.8,13,13,13,17,26,18,15,11,9.8,12,12,11,10,15,24,26,35,32,37,31,20
"2018/12/01","®H¨½","O3",24,18,19,11,9.6,8.8,7.3,5,16,27,34,46,74,76,72,70,62,41,34,15,12,4.6,5.2,11
"2018/12/01","®H¨½","PM10",45,62,37,47,49,53,44,54,38,25,29,24,66,69,66,58,56,69,64,65,64,65,63,54
"2018/12/01","®H¨½","SO2",2.3,2.4,1.7,2.5,2.1,1.8,1.9,2.7,2.6,2.5,2.3,1.9,2.1,1.7,1.5,1.3,1.8,1.9,2.3,3.8,3.8,4.4,4.6,4.7
"2018/12/02","®H¨½","CO",0.48,0.36,0.32,0.32,0.31,0.32,0.37,0.48,0.57,0.42,0.52,0.42,0.22,0.19,0.29,0.33,0.39,0.5,0.8,0.68,0.64,0.64,0.56,0.49
"2018/12/02","®H¨½","NOx",20,18,14,15,15,16,18,23,29,18,19,17,12,8.3,11,12,14,17,32,28,26,27,23,19
"2018/12/02","®H¨½","O3",5.4,6.8,10,6.2,7.1,3.8,4,4.6,10,25,39,52,51,55,75,83,83,75,42,35,28,18,17,14
"2018/12/02","®H¨½","PM10",56,47,40,46,39,40,35,38,44,34,41,34,24,29,50,65,78,89,98,92,77,82,73,74
"2018/12/02","®H¨½","SO2",2.4,2.3,1.1,1,0.4,0.3,0.4,0.7,1.4,1.3,1.4,1.2,0.4,NA,0.1,0.4,0.9,1.1,1,1.2,1.6,1.7,2,1.7
"2018/12/03","®H¨½","CO",0.44,0.35,0.39,0.34,0.35,0.37,0.39,0.57,0.72,0.61,0.54,0.31,0.2,0.19,0.29,0.44,0.56,1.07,1.06,0.84,0.8,0.71,0.52,NA
"2018/12/03","®H¨½","NOx",18,11,13,11,11,12,15,27,32,23,21,14,7.8,7,9.3,16,25,44,45,45,35,34,23,22
"2018/12/03","®H¨½","O3",12,16,7.7,8.6,6,4.3,3.9,6.6,14,29,44,50,52,56,78,110,96,56,31,23,21,18,16,12
"2018/12/03","®H¨½","PM10",72,61,61,54,48,46,43,46,50,43,43,32,21,29,38,56,72,81,81,76,64,61,49,51
"2018/12/03","®H¨½","SO2",2.4,1.8,1.4,1.3,1,1.1,1.1,1.5,2.1,2.5,2.8,2.3,1.4,0.7,0.7,1.2,2.5,2.6,3,5.5,4.7,5.3,5.4,3.9
"2018/12/04","®H¨½","CO",0.45,0.35,0.33,0.31,0.31,0.32,0.38,0.61,0.72,0.59,0.5,0.2,0.17,0.16,0.16,0.19,0.28,0.54,0.58,0.65,0.59,0.6,0.39,0.36
"2018/12/04","®H¨½","NOx",19,14,13,13,14,15,21,33,34,32,24,9.2,8.6,7.3,8.2,9.1,15,29,25,31,29,32,22,21
"2018/12/04","®H¨½","O3",12,13,14,11,8.3,8,5.8,5.6,17,23,39,45,47,49,49,53,44,21,22,14,9.2,4.1,12,5
"2018/12/04","®H¨½","PM10",53,46,40,39,41,37,36,47,46,51,41,24,23,21,28,30,32,39,42,44,44,43,34,37
"2018/12/04","®H¨½","SO2",3.3,2.4,2.1,1.6,1.6,1.1,1,1.9,2.4,3.4,2.6,1.7,0.9,0.3,NA,NA,0.2,1.7,1.1,1.8,2.8,3.7,3.5,2.9
"2018/12/05","®H¨½","CO",0.29,0.28,0.26,0.24,0.23,0.24,0.32,0.53,0.61,0.38,0.24,0.15,0.14,0.14,0.26,0.36,0.43,0.58,0.97,0.82,0.78,0.75,0.6,0.52
"2018/12/05","®H¨½","NOx",16,16,15,17,12,17,24,33,33,20,13,8.9,7.2,7.4,9.8,13,15,23,40,36,37,34,30,24
"2018/12/05","®H¨½","O3",6.3,4.8,3.4,2.7,4.5,2.4,2.3,4.3,11,22,32,34,39,41,67,87,78,60,31,26,15,12,12,11
"2018/12/05","®H¨½","PM10",39,33,32,27,31,30,31,37,42,31,27,NA,20,19,34,44,46,53,74,65,59,59,55,52
"2018/12/05","®H¨½","SO2",2.4,1.6,1.6,1.7,1.1,1.4,1.5,2.2,2.7,2.4,1.9,1,0.4,NA,NA,0.2,0.2,0.5,1.4,2.2,4.8,4.4,5.6,4
"2018/12/06","®H¨½","CO",0.48,0.42,0.39,0.39,0.39,0.39,0.46,0.76,0.73,0.65,0.39,0.26,0.26,0.36,0.42,0.36,0.39,0.46,0.45,0.53,0.46,0.46,0.4,0.38
"2018/12/06","®H¨½","NOx",23,17,15,18,18,19,25,33,28,24,13,9.7,9.6,12,16,14,16,22,22,23,22,21,19,18
"2018/12/06","®H¨½","O3",8.6,11,12,7.4,5.6,3.8,2.5,4.2,15,31,48,52,51,65,74,81,63,36,35,27,23,17,16,12
"2018/12/06","®H¨½","PM10",51,42,43,42,42,37,41,50,50,42,39,28,32,35,42,49,50,46,41,46,45,40,41,40
"2018/12/06","®H¨½","SO2",3,2.8,1.6,1.6,1.2,1.5,2,2.5,2.7,3.3,2.4,1.5,0.7,0.5,0.8,0.8,0.8,1.2,1.2,1.5,1.7,1.7,1.5,1.6
"2018/12/07","®H¨½","CO",0.38,0.34,0.33,0.31,0.3,0.32,0.43,0.59,0.68,0.48,0.38,0.23,0.22,0.25,0.31,0.34,0.39,0.43,0.43,0.44,0.43,0.46,0.44,0.41
"2018/12/07","®H¨½","NOx",19,18,18,16,16,19,22,31,35,22,15,9.8,9.8,9.3,9.9,12,15,19,18,20,21,23,23,20
"2018/12/07","®H¨½","O3",6.1,5.7,3.7,3.5,3.3,2.4,2.3,3.6,7.1,21,36,36,34,46,67,72,62,48,42,33,27,21,16,17
"2018/12/07","®H¨½","PM10",39,39,33,40,37,36,33,47,49,42,36,34,29,32,41,48,43,40,43,38,43,40,38,41
"2018/12/07","®H¨½","SO2",3.5,2.7,3.8,2.6,2.8,3.1,2.9,4.2,4.6,3.9,3.5,2.6,1.8,1.3,1.2,1.2,1.3,1.3,1.4,1.9,2.1,2.5,2.1,2.3
"2018/12/08","®H¨½","CO",0.45,0.4,0.37,0.39,0.38,0.4,0.46,0.55,0.71,0.53,0.4,0.26,0.25,0.32,0.32,0.32,0.39,0.49,0.49,0.46,0.45,0.43,0.41,0.41
"2018/12/08","®H¨½","NOx",22,19,18,18,17,17,21,25,30,22,14,11,9.4,11,11,11,15,21,24,22,21,20,20,18
"2018/12/08","®H¨½","O3",11,12,9.4,6.6,6.6,5.5,3.7,6.2,12,27,38,39,41,56,58,59,54,45,37,33,26,24,20,18
"2018/12/08","®H¨½","PM10",36,32,32,31,30,32,31,38,42,42,33,24,27,32,38,29,36,43,42,38,38,36,36,42
"2018/12/08","®H¨½","SO2",3,1.8,1.5,1.9,1.5,1.7,1.5,2.2,2.9,3,2.4,1.8,1.1,0.8,0.8,0.7,0.8,1.3,1.4,1.4,1.5,1.5,1.7,1.5
"2018/12/09","®H¨½","CO",0.41,0.37,0.35,0.35,NA,0.37,0.37,0.43,0.51,0.55,0.46,0.18,0.14,0.21,0.29,0.28,0.29,0.34,0.43,0.47,0.41,0.39,0.37,0.35
"2018/12/09","®H¨½","NOx",18,17,15,15,NA,15,15,17,20,21,16,8.3,6.2,7.7,10,12,13,15,20,25,19,18,16,16
"2018/12/09","®H¨½","O3",16,14,17,13,NA,8.8,8.1,8.5,11,23,38,32,30,38,48,44,40,34,27,20,23,19,17,15
"2018/12/09","®H¨½","PM10",44,42,48,45,39,43,38,40,48,45,38,22,11,23,24,32,24,29,30,34,30,31,26,28
"2018/12/09","®H¨½","SO2",1.5,2.1,2,2.3,NA,1.9,1.8,2.2,2.6,2.8,2.7,2.1,1.4,1.2,1.2,1.4,1.1,1.4,1.5,2.1,1.9,2.1,2.1,2.1
"2018/12/10","®H¨½","CO",0.37,0.36,0.36,0.35,0.34,0.35,0.39,0.53,0.63,0.49,0.43,0.4,0.45,0.25,0.26,0.35,0.39,0.66,0.6,0.53,0.44,0.48,0.47,0.48
